4.030214015946285855e+01,9.074139408295952558e-01,7.361491607658011560e+01
1.507692307692307736e+02,9.332450398594096530e-01,7.366512361823063770e+01
1.093849658314350677e+02,6.827738260846741847e-01,2.000572206629243344e-01
2.177777777777777715e+02,9.241083472724329617e-01,1.154669242216117198e+02
4.123658222413052954e+01,9.289822455613904184e-01,3.948343677559260811e+01
2.500000000000000000e+02,9.074852043788905753e-01,2.346278703175910252e+01
4.071216617210682642e+01,9.357050300388738417e-01,4.343070854847963602e+01
2.500000000000000000e+02,9.124467806769259726e-01,7.305790024415765060e+01
4.033599328013439589e+01,9.370707991491947775e-01,5.410901396282280729e+01
4.074671192193466851e+01,9.243518307937229617e-01,1.583631829071914012e+02
2.500000000000000000e+02,9.041158536585366390e-01,5.456593186372745663e+01
2.500000000000000000e+02,4.285821511671545903e-01,1.669376693766937703e-01
1.740485683218557540e+02,8.428678551558985710e-01,4.486837634350913362e+01
2.500000000000000000e+02,8.517702961117228355e-01,1.951092658518432110e-01
2.299808429118773745e+02,8.586501608000352004e-01,1.571201758671225968e-01
2.177777777777777715e+02,9.362267077096599888e-01,7.814194414355013407e+01
2.500000000000000000e+02,9.216024866171644847e-01,2.521848985748145537e+02
2.500000000000000000e+02,7.804664297190709865e-01,5.954755216693418340e+00
4.324178298063934989e+01,4.540956258659202271e-01,1.308648265972845448e-01
2.500000000000000000e+02,7.021953547566019971e-01,1.390578370679508569e-01
2.500000000000000000e+02,6.707189694191375562e-01,1.656420599704181706e-01
1.751276440554339615e+02,6.137507419929285613e-01,1.292132026165548619e-01
1.819628647214853743e+02,7.548780776235188839e-01,1.957142857142857018e-01
1.751276440554339615e+02,7.025585585585585324e-01,1.585353942324127519e-01
4.074671192193466851e+01,6.549709169860883362e-01,1.173597025016903383e-01
